customer_id,age,gender,subscription_length_months,monthly_charge,total_charges,contract_type,payment_method,paperless_billing,tech_support,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,internet_service_type,phone_service,multiple_lines,internet_service,avg_monthly_gb_download,avg_monthly_gb_download_6_months,avg_monthly_gb_download_12_months,monthly_usage_gb,overage_fees,roaming_charges,international_plan,voice_mail_plan,number_vmail_messages,number_customer_service_calls,number_calls_placed,number_calls_received,total_minutes_used,total_data_used_gb,avg_call_duration_minutes,avg_call_duration_6_months,avg_call_duration_12_months,payment_delay_days,late_payment_count,missed_payment_count,contract_renewal_days,days_since_last_upgrade,days_since_last_downgrade,days_since_last_complaint,complaint_count,positive_feedback_count,negative_feedback_count,social_media_mentions,satisfaction_score,churn
852,65,F,45,148.44,1245.41,Two year,Electronic check,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Fiber optic,Yes,No,No,43.6,68.0,193.9,2277.0,28.91,9.6,Yes,Yes,31,4,99,27,2204,16.8,19.5,19.2,9.3,19,4,1,1071,313,129,46,2,4,4,8,8,No
853,62,F,11,79.02,249.74,Two year,Bank transfer,Yes,No,No,Yes,No,Yes,No,No,No,No,DSL,No,No,Yes,65.4,63.6,25.1,2353.0,2.63,11.98,Yes,No,28,6,70,49,51,62.7,12.6,1.5,7.7,4,1,1,589,85,169,7,6,1,2,9,5,Yes
854,18,M,1,109.48,2085.4,One year,Credit card,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Fiber optic,Yes,Yes,Yes,125.7,191.3,32.1,2768.0,12.77,3.61,No,No,45,1,80,34,242,77.2,10.9,7.3,2.6,28,0,1,957,231,160,56,3,1,1,2,5,No
855,39,M,24,38.27,693.9,One year,Electronic check,No,No,Yes,Yes,Yes,No,No,No,No,Yes,DSL,No,No,Yes,34.5,157.8,135.3,1128.0,31.92,9.59,No,Yes,10,17,64,95,1686,27.2,10.9,5.9,4.5,25,4,0,361,446,144,54,1,3,2,0,3,Yes
856,69,M,54,83.13,161.01,Month-to-month,Credit card,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Fiber optic,Yes,Yes,Yes,51.7,144.8,108.3,1519.0,42.96,13.16,No,Yes,45,9,13,27,2821,74.1,8.3,1.9,4.6,18,0,2,348,176,121,78,7,4,1,1,5,Yes
857,34,M,7,23.58,1834.11,Month-to-month,Bank transfer,No,No,No,No,Yes,No,Yes,Yes,No,No,DSL,No,No,Yes,93.6,37.2,3.7,1089.0,45.85,8.65,No,No,12,0,43,8,2467,77.8,9.9,8.7,14.2,5,3,1,1009,106,190,0,0,1,4,3,7,Yes
858,24,F,25,85.71,3929.5,Two year,Bank transfer,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Fiber optic,No,No,No,46.6,181.9,12.4,771.0,25.02,13.59,Yes,No,3,13,25,23,1840,83.1,13.1,12.8,8.7,2,2,2,1063,138,149,39,8,2,0,3,4,No
859,42,M,21,145.32,2852.59,One year,Credit card,No,No,No,Yes,No,No,Yes,No,Yes,No,Fiber optic,No,Yes,No,117.7,165.6,177.6,2253.0,27.27,9.02,No,No,1,18,90,62,424,31.3,18.7,17.8,15.9,20,2,0,196,101,0,22,4,0,3,1,8,Yes
860,62,F,15,69.95,1598.25,Month-to-month,Electronic check,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,184.6,32.7,173.8,1019.0,41.65,6.67,No,Yes,33,15,15,3,2127,68.2,12.3,19.8,14.5,26,3,0,176,472,93,99,1,3,4,9,6,Yes
861,21,F,1,25.07,3288.99,Two year,Bank transfer,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,DSL,No,Yes,No,149.6,174.2,71.5,1284.0,26.88,6.07,Yes,Yes,42,18,6,55,694,30.4,17.3,16.4,4.6,12,2,1,968,309,197,53,3,4,2,5,6,Yes
862,53,F,12,24.02,1198.49,One year,Bank transfer,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,DSL,No,Yes,No,133.3,54.4,178.2,1211.0,25.84,8.22,No,No,21,5,31,40,353,73.9,17.4,9.9,11.7,16,4,0,474,29,181,41,2,4,3,5,6,No
863,23,M,58,70.44,121.19,Two year,Electronic check,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,DSL,Yes,No,Yes,116.5,16.2,118.7,2138.0,45.25,0.46,Yes,No,4,11,88,66,1689,46.3,10.9,14.8,15.1,2,4,2,99,193,13,79,6,3,4,2,4,No
864,77,M,7,40.8,3833.55,Month-to-month,Bank transfer,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,DSL,Yes,No,Yes,97.6,131.4,161.2,2753.0,39.5,13.37,No,No,8,2,94,47,292,59.8,7.6,17.0,13.0,22,1,2,862,320,99,49,5,1,1,0,3,No
865,48,M,15,23.04,3137.53,Month-to-month,Credit card,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Fiber optic,No,Yes,Yes,37.3,130.8,85.5,2000.0,45.45,16.9,Yes,Yes,19,6,15,85,716,41.6,13.2,9.8,12.4,2,4,0,948,243,101,3,8,3,2,9,10,Yes
866,36,M,21,118.31,3823.4,One year,Bank transfer,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Fiber optic,Yes,Yes,No,178.9,19.0,22.7,1415.0,10.91,7.09,Yes,Yes,20,2,77,57,528,16.2,9.5,15.9,15.1,20,2,0,645,485,52,7,3,4,4,8,6,No
867,78,F,19,79.61,242.74,Two year,Bank transfer,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,49.7,63.8,86.7,2338.0,26.22,0.92,Yes,Yes,16,16,88,38,479,17.8,2.5,10.2,2.1,22,0,0,348,313,5,35,2,2,1,3,6,No
868,61,M,29,57.6,4193.74,One year,Electronic check,No,Yes,No,Yes,Yes,No,No,No,Yes,No,DSL,Yes,No,No,18.3,198.6,91.5,1923.0,42.12,19.74,No,No,11,14,61,24,476,7.8,8.2,8.3,14.9,12,1,2,65,184,89,9,6,1,1,8,2,No
869,71,M,25,137.01,3116.65,Month-to-month,Credit card,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,150.0,135.7,110.2,182.0,5.56,5.27,No,No,27,18,29,59,24,61.8,19.9,11.0,6.2,1,0,0,284,292,63,29,5,3,1,4,10,Yes
870,56,F,33,35.1,2838.81,Month-to-month,Electronic check,No,No,Yes,No,No,Yes,Yes,No,No,No,Fiber optic,Yes,Yes,No,35.1,146.0,21.1,287.0,39.73,2.53,No,No,17,18,70,85,2478,84.9,1.9,13.8,11.9,2,2,1,991,246,87,99,4,4,3,6,9,Yes
871,44,M,49,144.27,3141.84,Two year,Bank transfer,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,DSL,No,No,No,74.4,42.6,198.3,114.0,9.15,7.4,No,Yes,2,10,11,46,2364,2.1,14.2,14.8,5.6,19,0,1,364,117,32,15,9,4,2,2,4,Yes
872,27,F,32,60.82,4328.94,Two year,Bank transfer,No,No,Yes,No,No,Yes,No,Yes,No,Yes,DSL,Yes,Yes,Yes,5.7,15.8,48.8,1370.0,40.41,14.77,No,No,4,19,66,97,637,6.6,17.0,7.8,16.9,15,2,2,1073,437,71,29,6,4,1,2,4,Yes
873,43,F,49,135.49,2955.34,Two year,Electronic check,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,27.4,55.4,39.7,2478.0,30.6,5.88,No,Yes,13,1,90,60,2405,45.7,13.3,11.9,10.1,20,4,0,327,72,43,63,4,2,4,7,10,No
874,36,F,35,98.38,2925.7,One year,Electronic check,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,DSL,No,Yes,Yes,34.6,49.8,105.4,939.0,9.66,11.49,Yes,No,47,6,45,83,1299,73.8,11.8,18.3,13.2,11,1,0,1074,68,106,73,8,1,1,0,8,No
875,56,F,44,127.47,4953.86,Two year,Electronic check,No,No,Yes,No,No,No,Yes,Yes,No,No,DSL,Yes,Yes,No,10.9,46.9,107.4,1152.0,23.67,8.31,No,Yes,25,18,82,99,689,15.8,14.4,19.5,16.1,24,3,0,507,241,33,10,3,3,2,7,3,Yes
876,79,F,38,147.92,3795.81,Two year,Credit card,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,131.3,38.6,88.0,2728.0,34.1,2.36,No,No,18,6,42,26,343,27.2,9.2,5.3,18.0,8,2,1,501,151,161,33,0,1,3,7,10,No
877,20,F,26,57.49,2239.35,Month-to-month,Bank transfer,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,167.4,115.0,154.4,2511.0,31.69,6.61,Yes,No,40,9,54,95,1454,23.2,2.7,4.7,14.9,15,4,1,991,318,151,79,9,4,1,2,7,Yes
878,62,F,11,144.95,3551.62,Month-to-month,Electronic check,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Fiber optic,Yes,Yes,Yes,74.7,65.6,103.3,1995.0,21.36,14.5,Yes,Yes,16,11,44,41,2606,39.9,19.3,13.9,3.8,3,0,1,499,474,1,54,4,2,4,0,7,Yes
879,30,F,35,70.63,1976.69,Two year,Bank transfer,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Fiber optic,No,Yes,No,174.9,164.1,121.9,800.0,44.97,12.24,No,No,38,17,59,51,711,22.5,9.2,8.9,17.2,29,4,1,796,93,135,82,0,2,2,8,2,Yes
880,67,M,8,70.12,1182.93,Two year,Credit card,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Fiber optic,No,Yes,No,42.7,36.8,144.7,351.0,25.96,2.4,Yes,Yes,41,5,70,92,2610,35.3,13.6,1.5,12.8,24,0,1,619,434,116,3,0,4,1,3,3,No
881,45,M,46,64.25,3004.42,Month-to-month,Credit card,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,65.1,92.9,5.0,48.0,25.29,3.27,No,No,3,19,79,47,438,72.9,11.1,7.6,12.6,19,0,2,821,270,152,48,0,1,3,6,4,Yes
882,79,M,14,90.38,4644.5,Two year,Credit card,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Fiber optic,No,No,Yes,30.1,2.7,114.1,321.0,3.11,12.81,Yes,No,41,7,31,31,1454,61.1,2.0,16.3,18.5,17,0,2,415,430,120,43,0,1,0,8,2,No
883,75,M,10,40.04,4649.24,One year,Credit card,No,No,No,Yes,No,No,Yes,Yes,No,No,DSL,No,No,No,124.1,96.3,176.8,878.0,46.11,16.27,No,No,34,4,7,23,142,8.1,19.1,16.2,5.7,25,0,0,971,456,31,30,7,2,4,2,9,No
884,37,F,2,91.98,1742.43,One year,Bank transfer,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,84.0,11.2,3.5,1655.0,8.86,6.99,Yes,Yes,23,2,76,2,1783,63.8,16.1,10.4,5.6,0,1,0,475,429,55,47,1,0,1,4,10,No
885,45,M,46,90.42,2662.0,One year,Credit card,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Fiber optic,No,No,No,122.7,195.5,81.0,192.0,26.42,11.91,Yes,No,40,1,61,26,867,47.7,3.8,10.0,10.8,6,0,1,128,228,93,98,8,2,1,9,6,No
886,25,F,9,119.05,1097.6,Two year,Credit card,Yes,No,Yes,No,No,No,No,No,No,Yes,DSL,Yes,Yes,Yes,152.3,158.1,185.2,409.0,40.18,3.41,No,Yes,12,5,74,72,2400,93.5,19.7,12.0,15.3,19,1,0,684,29,6,97,6,2,0,2,1,Yes
887,78,M,3,128.37,4978.37,Month-to-month,Electronic check,No,No,Yes,Yes,Yes,Yes,No,No,No,No,DSL,No,Yes,No,109.1,98.0,70.6,543.0,10.77,6.23,No,No,32,6,19,39,1488,28.9,15.0,5.2,9.5,11,3,2,1056,112,175,25,2,3,2,4,1,Yes
888,58,M,21,77.26,4906.53,Two year,Credit card,Yes,No,No,No,No,Yes,Yes,No,Yes,No,DSL,No,No,No,125.5,17.3,91.7,1896.0,26.37,0.41,Yes,No,14,7,17,22,467,72.6,10.0,11.0,13.0,7,1,2,963,334,87,69,8,2,0,1,8,No
889,56,M,26,59.3,3265.07,Two year,Electronic check,Yes,No,Yes,No,Yes,No,No,No,No,No,Fiber optic,No,Yes,Yes,187.1,118.5,196.3,1847.0,12.03,15.37,Yes,Yes,14,3,5,6,1487,73.1,12.6,1.2,9.6,7,0,0,846,147,181,96,3,0,2,3,6,No
890,18,F,8,53.71,4031.85,Month-to-month,Credit card,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,59.8,151.8,39.9,1652.0,37.98,8.02,Yes,No,30,11,83,80,876,22.2,3.0,10.0,12.6,27,3,1,690,56,190,90,6,2,1,1,10,Yes
891,20,M,48,45.3,3589.75,Month-to-month,Credit card,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,DSL,No,Yes,Yes,71.8,38.1,13.1,752.0,28.22,16.32,Yes,No,42,11,95,36,1417,90.3,11.6,7.4,16.6,23,4,2,261,176,129,11,2,1,0,2,7,Yes
892,30,F,2,27.49,2986.13,Month-to-month,Electronic check,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,DSL,No,No,Yes,143.5,113.6,171.9,1113.0,42.8,14.17,No,Yes,27,16,28,6,918,49.1,2.4,13.8,4.4,21,1,0,629,311,34,44,4,3,1,4,6,No
893,45,F,6,64.52,314.07,One year,Credit card,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Fiber optic,No,No,Yes,122.3,162.8,173.7,290.0,44.73,16.57,Yes,Yes,9,18,3,93,1809,67.9,11.4,13.1,14.2,8,4,1,949,55,97,7,3,3,0,8,2,Yes
894,79,M,28,55.13,2301.08,Two year,Bank transfer,Yes,No,Yes,No,No,No,Yes,No,No,Yes,DSL,Yes,Yes,Yes,35.7,153.6,94.4,679.0,32.44,5.71,Yes,No,6,8,70,76,1776,14.6,11.5,8.2,16.0,13,3,0,389,408,21,8,5,2,1,2,3,Yes
895,74,M,53,145.63,3390.19,Month-to-month,Bank transfer,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,DSL,No,Yes,No,75.2,160.6,102.8,2693.0,36.27,3.7,No,Yes,32,11,42,81,1081,25.8,17.6,1.1,9.5,19,1,1,901,264,191,0,8,3,1,9,8,Yes
896,77,M,29,92.5,3403.78,Two year,Credit card,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Fiber optic,Yes,Yes,No,93.6,175.9,167.2,2939.0,27.46,19.44,No,Yes,6,16,83,94,1149,58.6,14.8,5.8,7.1,4,0,1,585,236,58,4,4,3,1,5,4,Yes
897,66,F,26,65.15,1896.96,One year,Bank transfer,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,DSL,Yes,Yes,Yes,83.9,187.5,147.7,1943.0,19.22,14.35,No,No,4,9,33,21,840,31.9,5.7,13.0,1.3,19,1,2,279,277,176,70,0,2,3,3,8,Yes
898,42,M,25,95.46,4711.38,One year,Electronic check,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Fiber optic,Yes,Yes,No,35.7,81.1,53.0,2750.0,32.41,16.68,No,Yes,25,18,99,77,2925,50.0,17.9,2.4,16.1,20,0,2,625,76,51,81,4,0,0,3,3,Yes
899,73,F,12,38.1,878.42,Month-to-month,Credit card,Yes,No,No,No,Yes,Yes,No,No,No,No,Fiber optic,Yes,No,Yes,184.9,113.8,3.4,1928.0,45.41,0.26,No,Yes,15,10,70,81,2099,37.4,11.9,3.0,7.2,1,2,0,168,420,148,53,4,2,3,9,2,Yes
900,50,F,5,77.73,2526.78,Month-to-month,Credit card,Yes,No,No,Yes,No,No,No,No,No,Yes,DSL,No,No,No,152.5,158.1,95.9,100.0,20.83,7.09,No,No,7,19,32,98,1011,64.1,12.5,13.3,7.8,20,1,0,1019,123,139,23,8,1,1,9,7,No
901,55,M,34,101.41,3469.88,Two year,Electronic check,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Fiber optic,Yes,No,Yes,96.3,139.4,171.8,2990.0,15.72,14.86,Yes,Yes,21,12,14,16,813,48.7,4.2,15.4,7.4,9,1,1,939,27,10,25,7,4,4,4,1,No
902,70,M,48,83.56,3500.82,Month-to-month,Electronic check,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,DSL,Yes,No,Yes,136.0,199.1,179.2,297.0,19.42,1.56,Yes,Yes,33,3,95,18,2316,0.5,17.3,7.1,10.5,23,4,2,41,141,181,9,4,0,2,6,3,Yes
903,23,F,37,72.23,3260.76,Two year,Electronic check,Yes,Yes,Yes,No,No,No,No,No,Yes,No,DSL,No,Yes,No,179.5,2.7,191.2,2048.0,21.77,11.35,Yes,No,39,14,85,94,2143,65.0,18.7,10.3,14.3,8,4,1,1009,157,121,60,4,2,0,3,2,No
904,75,F,15,149.2,1412.68,Month-to-month,Credit card,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,DSL,Yes,Yes,No,27.2,71.0,175.9,759.0,3.68,8.58,No,No,27,11,39,38,272,42.2,15.7,19.0,15.7,6,3,1,302,166,197,39,1,0,0,7,5,Yes
905,61,F,44,134.44,823.22,Two year,Electronic check,No,No,Yes,Yes,Yes,No,No,No,No,Yes,DSL,Yes,No,No,50.1,56.2,116.0,1176.0,24.92,0.35,No,Yes,45,9,92,35,1716,34.2,18.9,19.0,8.5,22,0,1,517,184,13,43,8,4,2,8,2,Yes
906,62,M,36,101.04,3197.9,Two year,Electronic check,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Fiber optic,Yes,No,No,108.5,52.5,88.9,1938.0,24.72,4.72,Yes,No,35,6,88,14,2180,9.4,6.7,6.8,13.6,29,4,1,1078,388,32,11,3,3,3,8,10,No
907,49,F,15,94.02,3016.55,Two year,Bank transfer,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,DSL,Yes,Yes,No,159.8,44.5,155.0,1309.0,29.42,5.7,Yes,Yes,46,1,4,62,2975,22.0,17.4,16.4,14.7,21,3,1,567,11,101,21,6,3,2,8,5,Yes
908,62,M,43,100.69,937.81,Two year,Bank transfer,No,No,No,No,Yes,No,Yes,No,Yes,Yes,DSL,Yes,No,No,7.3,141.8,148.0,752.0,18.14,2.24,No,Yes,6,6,77,28,2136,22.4,10.3,12.3,6.6,17,0,1,1014,418,76,26,9,4,4,1,3,No
909,78,F,48,46.17,3540.44,One year,Credit card,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,DSL,Yes,Yes,No,196.8,17.0,107.6,1003.0,30.66,12.63,No,Yes,39,7,49,59,2732,93.5,4.1,19.5,2.8,25,0,0,617,168,25,66,5,3,1,2,9,No
910,64,F,23,71.37,2303.1,Two year,Bank transfer,No,No,Yes,No,Yes,Yes,No,No,No,No,Fiber optic,No,Yes,No,91.0,148.3,17.5,1025.0,43.91,4.85,Yes,Yes,42,18,98,55,2871,43.3,13.7,10.1,18.0,11,0,2,817,318,141,81,4,0,2,4,10,No
911,38,M,6,25.13,3355.41,Month-to-month,Bank transfer,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,71.8,138.7,185.2,2878.0,47.77,5.55,Yes,No,27,5,65,39,4,4.2,14.0,15.7,13.9,10,2,2,950,425,175,68,4,3,2,0,9,No
912,33,F,46,81.82,4194.97,One year,Electronic check,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,DSL,No,No,No,58.5,50.2,91.1,2396.0,29.18,17.96,Yes,No,1,7,88,15,356,13.9,6.5,15.6,13.3,9,0,1,1063,380,64,13,6,4,1,3,8,No
913,71,M,50,90.59,890.16,One year,Electronic check,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Fiber optic,No,No,No,34.9,50.6,72.7,1376.0,2.13,9.34,Yes,Yes,8,19,53,32,1366,7.9,1.5,10.5,2.1,12,3,1,272,448,45,24,1,4,0,4,5,Yes
914,38,M,44,49.61,144.77,Two year,Bank transfer,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,158.3,125.8,125.9,599.0,48.46,7.84,Yes,No,5,3,79,88,203,58.9,4.8,16.1,16.5,8,0,1,827,493,126,51,8,4,4,8,10,No
915,28,F,59,145.32,3906.56,One year,Bank transfer,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,DSL,Yes,No,Yes,191.1,152.4,134.8,2433.0,35.29,14.48,No,Yes,0,19,45,15,1596,18.7,8.6,6.0,11.8,15,0,2,286,448,182,94,1,1,2,7,7,Yes
916,77,M,43,138.23,3068.0,Two year,Bank transfer,Yes,No,Yes,No,No,No,No,Yes,No,No,DSL,Yes,No,Yes,82.7,175.3,42.1,472.0,16.8,18.19,Yes,Yes,2,8,79,29,2518,49.9,4.2,3.3,17.1,29,3,2,339,105,93,84,8,0,2,0,2,Yes
917,54,M,45,113.88,3513.22,Month-to-month,Credit card,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,190.5,170.4,167.4,631.0,7.36,0.5,Yes,No,9,4,10,97,2511,37.0,4.7,9.1,19.5,20,1,1,545,253,73,58,3,4,0,2,3,Yes
918,53,F,21,89.34,4198.87,Two year,Credit card,Yes,No,No,Yes,No,No,Yes,No,No,Yes,DSL,No,No,No,164.8,193.0,58.0,1098.0,7.17,8.96,No,No,36,5,48,65,496,80.4,8.4,18.9,19.2,21,0,2,1083,426,127,37,9,0,4,2,2,Yes
919,52,M,23,133.1,4023.91,One year,Credit card,Yes,No,No,Yes,Yes,Yes,No,No,No,No,DSL,Yes,Yes,No,96.2,116.3,37.3,2641.0,8.39,12.22,Yes,Yes,43,18,98,43,701,32.0,19.3,10.5,17.3,16,3,1,665,443,73,19,9,1,1,5,10,No
920,36,M,43,36.98,4806.55,Month-to-month,Bank transfer,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Fiber optic,Yes,Yes,Yes,134.8,181.7,81.3,395.0,2.28,6.37,No,No,22,11,22,37,836,45.8,15.5,13.1,1.2,4,4,1,826,403,195,77,5,0,1,3,1,Yes
921,37,M,55,122.77,2702.88,Two year,Bank transfer,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,DSL,No,Yes,Yes,87.0,161.7,146.1,367.0,45.11,15.45,No,Yes,32,4,54,50,62,72.1,7.1,12.9,17.8,5,3,1,69,97,139,19,0,2,3,3,3,Yes
922,74,F,16,36.23,2468.05,Month-to-month,Credit card,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,DSL,No,No,No,111.7,178.9,193.1,1482.0,27.04,19.43,Yes,No,8,4,4,59,1579,43.3,19.1,3.5,2.4,9,2,0,1079,118,181,55,4,1,4,0,4,Yes
923,35,M,47,123.25,2039.34,Month-to-month,Credit card,No,No,No,Yes,No,No,Yes,No,No,Yes,DSL,No,No,No,11.6,2.3,161.9,829.0,35.0,18.87,Yes,No,12,17,63,17,238,79.3,13.3,8.4,17.2,10,4,2,610,225,191,29,5,1,4,9,9,No
924,64,F,53,55.85,810.77,One year,Bank transfer,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,DSL,No,No,No,139.3,193.2,188.1,1706.0,41.41,5.32,No,Yes,27,5,34,4,539,66.2,9.7,14.4,6.3,1,1,2,30,446,101,40,8,3,2,3,2,Yes
925,58,F,15,134.02,2884.41,Month-to-month,Electronic check,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,DSL,Yes,No,No,10.6,94.7,28.1,1355.0,39.58,4.53,No,No,6,8,92,39,197,41.1,9.9,19.5,12.6,6,1,2,108,374,46,83,8,4,3,0,9,Yes
926,66,M,25,142.73,1421.21,One year,Credit card,No,No,No,No,No,Yes,Yes,No,Yes,No,Fiber optic,No,No,Yes,163.4,159.6,14.2,1305.0,44.13,19.15,No,No,25,10,68,5,780,50.4,8.8,4.2,1.7,13,3,1,649,151,164,70,8,1,1,4,1,Yes
927,31,M,36,39.34,4610.47,Month-to-month,Bank transfer,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,DSL,No,No,No,165.0,25.4,111.5,336.0,48.36,9.17,Yes,Yes,15,13,53,75,29,96.7,5.4,8.8,15.7,3,3,0,530,475,168,62,2,0,4,2,9,Yes
928,32,M,11,80.15,2936.79,Two year,Bank transfer,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Fiber optic,Yes,No,Yes,47.4,79.2,58.1,423.0,21.95,4.17,Yes,Yes,39,1,2,11,2713,66.2,8.3,2.8,3.1,4,0,1,1007,202,26,68,3,2,4,9,6,Yes
929,48,F,51,147.53,2984.56,Month-to-month,Electronic check,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,DSL,Yes,No,Yes,64.7,54.3,165.6,2463.0,47.52,14.14,Yes,Yes,25,13,5,11,1232,90.5,11.0,5.6,8.8,18,0,1,515,455,169,94,7,0,0,4,8,Yes
930,18,M,15,82.84,1806.88,Two year,Bank transfer,No,No,Yes,No,Yes,No,No,No,Yes,Yes,DSL,Yes,Yes,Yes,96.3,58.3,134.4,2658.0,36.16,5.69,Yes,Yes,38,18,86,72,1086,17.9,11.0,8.2,16.5,20,2,1,507,162,85,28,7,0,1,2,3,Yes
931,70,M,4,132.26,307.35,Two year,Bank transfer,No,No,No,Yes,Yes,Yes,Yes,No,No,No,DSL,No,No,No,119.3,24.7,194.1,704.0,3.53,5.34,Yes,Yes,31,9,55,21,1080,48.3,15.5,11.3,14.2,27,0,0,362,296,67,78,1,2,0,4,8,No
932,71,M,21,96.54,207.13,Month-to-month,Credit card,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Fiber optic,No,Yes,Yes,57.5,161.2,51.0,340.0,34.09,17.58,No,Yes,35,4,1,48,1855,90.9,7.8,5.4,1.1,19,3,1,59,121,156,88,7,3,3,3,9,No
933,71,M,13,68.79,2145.51,Two year,Credit card,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,DSL,No,Yes,No,118.5,1.8,97.2,160.0,34.34,3.25,Yes,No,41,3,81,49,1598,32.3,14.6,5.3,8.7,27,3,1,756,15,163,76,6,4,4,8,7,No
934,20,M,22,57.15,468.6,Month-to-month,Electronic check,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,DSL,No,Yes,Yes,59.6,62.5,100.2,1825.0,45.29,1.29,Yes,Yes,0,6,93,79,1628,96.8,12.0,15.8,1.8,29,0,0,202,377,108,43,8,1,3,5,4,Yes
935,33,F,19,46.42,3053.89,Month-to-month,Electronic check,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,DSL,Yes,Yes,No,11.1,34.9,47.8,2146.0,18.65,5.38,No,Yes,48,12,37,3,2647,9.7,19.3,19.3,13.8,9,2,1,821,335,56,87,4,4,0,9,6,Yes
936,40,F,34,119.03,4410.82,Two year,Bank transfer,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,DSL,Yes,No,Yes,0.5,117.8,118.0,1118.0,29.25,12.14,Yes,Yes,20,9,55,49,1017,90.3,8.3,7.1,19.4,5,3,1,497,105,139,78,1,3,1,1,6,Yes
937,74,M,14,70.25,4420.43,Two year,Credit card,Yes,Yes,Yes,No,No,No,No,No,Yes,No,DSL,No,No,Yes,20.2,50.9,88.7,2039.0,0.61,2.46,Yes,No,12,9,4,2,2667,44.5,18.1,14.1,13.4,1,2,2,752,261,172,87,4,2,4,0,2,No
938,28,M,4,86.47,3312.27,One year,Electronic check,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,DSL,No,Yes,No,158.5,51.8,89.3,2139.0,16.6,9.43,Yes,Yes,25,3,45,15,1069,7.4,16.6,5.9,5.3,2,3,0,426,19,147,89,1,4,1,0,2,Yes
